date,year,month,day,day_of_week,is_weekend,is_holiday,holiday_name,is_substitute_holiday,is_holiday_or_weekend,is_long_weekend,daily_parking_count,daily_usage_minutes,avg_stay_minutes,lag_1d_parking,lag_7d_parking,rolling_mean_3d_parking,rolling_mean_7d_parking
2022-02-03,2022,2,3,Thursday,False,False,,False,False,False,877,38689,44.12,1111,1149,973.33,1118.14
2022-02-04,2022,2,4,Friday,False,False,,False,False,False,915,39090,42.72,877,1301,967.67,1063.0
2022-02-05,2022,2,5,Saturday,True,False,,False,True,False,1147,8725,7.61,915,1195,979.67,1056.14
2022-02-06,2022,2,6,Sunday,True,False,,False,True,False,637,0,0.0,1147,1247,899.67,969.0
2022-02-07,2022,2,7,Monday,False,False,,False,False,False,476,15042,31.6,637,1164,753.33,870.71
2022-02-08,2022,2,8,Tuesday,False,False,,False,False,False,1067,45805,42.93,476,932,726.67,890.0
2022-02-09,2022,2,9,Wednesday,False,False,,False,False,False,1063,44946,42.28,1067,1111,868.67,883.14
2022-02-10,2022,2,10,Thursday,False,False,,False,False,False,1087,46670,42.93,1063,877,1072.33,913.14
2022-02-11,2022,2,11,Friday,False,False,,False,False,False,1296,54589,42.12,1087,915,1148.67,967.57
2022-02-12,2022,2,12,Saturday,True,False,,False,True,False,1601,95488,59.64,1296,1147,1328.0,1032.43
2022-02-13,2022,2,13,Sunday,True,False,,False,True,False,1494,101502,67.94,1601,637,1463.67,1154.86
2022-02-14,2022,2,14,Monday,False,False,,False,False,False,1026,45826,44.66,1494,476,1373.67,1233.43
2022-02-15,2022,2,15,Tuesday,False,False,,False,False,False,968,38528,39.8,1026,1067,1162.67,1219.29
2022-02-16,2022,2,16,Wednesday,False,False,,False,False,False,954,37719,39.54,968,1063,982.67,1203.71
2022-02-17,2022,2,17,Thursday,False,False,,False,False,False,1011,43931,43.45,954,1087,977.67,1192.86
2022-02-18,2022,2,18,Friday,False,False,,False,False,False,1172,59337,50.63,1011,1296,1045.67,1175.14
2022-02-19,2022,2,19,Saturday,True,False,,False,True,False,1397,72311,51.76,1172,1601,1193.33,1146.0
2022-02-20,2022,2,20,Sunday,True,False,,False,True,False,1111,63376,57.04,1397,1494,1226.67,1091.29
2022-02-21,2022,2,21,Monday,False,False,,False,False,False,1015,38013,37.45,1111,1026,1174.33,1089.71
2022-02-22,2022,2,22,Tuesday,False,False,,False,False,False,1039,39146,37.68,1015,968,1055.0,1099.86
2022-02-23,2022,2,23,Wednesday,False,False,,False,False,False,1092,46673,42.74,1039,954,1048.67,1119.57
2022-02-24,2022,2,24,Thursday,False,False,,False,False,False,1084,48993,45.2,1092,1011,1071.67,1130.0
2022-02-25,2022,2,25,Friday,False,False,,False,False,False,1335,66446,49.77,1084,1172,1170.33,1153.29
2022-02-26,2022,2,26,Saturday,True,False,,False,True,False,1215,60485,49.78,1335,1397,1211.33,1127.29
2022-02-27,2022,2,27,Sunday,True,False,,False,True,False,1872,129539,69.2,1215,1111,1474.0,1236.0
2022-02-28,2022,2,28,Monday,False,False,,False,False,False,1287,73244,56.91,1872,1015,1458.0,1274.86
2022-03-01,2022,3,1,Tuesday,False,True,삼일절,False,True,False,1453,88270,60.75,1287,1039,1537.33,1334.0
2022-03-02,2022,3,2,Wednesday,False,False,,False,False,False,1128,48183,42.72,1453,1092,1289.33,1339.14
2022-03-03,2022,3,3,Thursday,False,False,,False,False,False,1115,56983,51.11,1128,1084,1232.0,1343.57
2022-03-04,2022,3,4,Friday,False,False,,False,False,False,1036,47458,45.81,1115,1335,1093.0,1300.86
2022-03-05,2022,3,5,Saturday,True,False,,False,True,False,1421,76410,53.77,1036,1215,1190.67,1330.29
2022-03-06,2022,3,6,Sunday,True,False,,False,True,False,1715,124701,72.71,1421,1872,1390.67,1307.86
2022-03-07,2022,3,7,Monday,False,False,,False,False,False,961,47405,49.33,1715,1287,1365.67,1261.29
2022-03-08,2022,3,8,Tuesday,False,False,,False,False,False,1250,80287,64.23,961,1453,1308.67,1232.29
2022-03-09,2022,3,9,Wednesday,False,True,대선,False,True,False,2083,194007,93.14,1250,1128,1431.33,1368.71
2022-03-10,2022,3,10,Thursday,False,False,,False,False,False,1091,68777,63.04,2083,1115,1474.67,1365.29
2022-03-11,2022,3,11,Friday,False,False,,False,False,False,1392,87031,62.52,1091,1036,1522.0,1416.14
2022-03-12,2022,3,12,Saturday,True,False,,False,True,False,2013,153413,76.21,1392,1421,1498.67,1500.71
2022-03-13,2022,3,13,Sunday,True,False,,False,True,False,1281,76667,59.85,2013,1715,1562.0,1438.71
2022-03-14,2022,3,14,Monday,False,False,,False,False,False,931,47997,51.55,1281,961,1408.33,1434.43
2022-03-15,2022,3,15,Tuesday,False,False,,False,False,False,1111,62383,56.15,931,1250,1107.67,1414.57
2022-03-16,2022,3,16,Wednesday,False,False,,False,False,False,1222,75252,61.58,1111,2083,1088.0,1291.57
2022-03-17,2022,3,17,Thursday,False,False,,False,False,False,959,61506,64.14,1222,1091,1097.33,1272.71
2022-03-18,2022,3,18,Friday,False,False,,False,False,False,1103,63039,57.15,959,1392,1094.67,1231.43
2022-03-19,2022,3,19,Saturday,True,False,,False,True,False,1167,57444,49.22,1103,2013,1076.33,1110.57
2022-03-20,2022,3,20,Sunday,True,False,,False,True,False,2049,163686,79.89,1167,1281,1439.67,1220.29
2022-03-21,2022,3,21,Monday,False,False,,False,False,False,1187,77630,65.4,2049,931,1467.67,1256.86
2022-03-22,2022,3,22,Tuesday,False,False,,False,False,False,1232,83376,67.68,1187,1111,1489.33,1274.14
2022-03-23,2022,3,23,Wednesday,False,False,,False,False,False,1048,65705,62.7,1232,1222,1155.67,1249.29
2022-03-24,2022,3,24,Thursday,False,False,,False,False,False,1351,97504,72.17,1048,959,1210.33,1305.29
2022-03-25,2022,3,25,Friday,False,False,,False,False,False,1190,80464,67.62,1351,1103,1196.33,1317.71
2022-03-26,2022,3,26,Saturday,True,False,,False,True,False,1760,108141,61.44,1190,1167,1433.67,1402.43
2022-03-27,2022,3,27,Sunday,True,False,,False,True,False,2770,200490,72.38,1760,2049,1906.67,1505.43
2022-03-28,2022,3,28,Monday,False,False,,False,False,False,1397,86356,61.82,2770,1187,1975.67,1535.43
2022-03-29,2022,3,29,Tuesday,False,False,,False,False,False,1476,84238,57.07,1397,1232,1881.0,1570.29
2022-03-30,2022,3,30,Wednesday,False,False,,False,False,False,1020,56209,55.11,1476,1048,1297.67,1566.29
2022-03-31,2022,3,31,Thursday,False,False,,False,False,False,1381,87866,63.62,1020,1351,1292.33,1570.57
2022-04-01,2022,4,1,Friday,False,False,,False,False,False,1873,93526,49.93,1381,1190,1424.67,1668.14
2022-04-02,2022,4,2,Saturday,True,False,,False,True,False,2878,192753,66.97,1873,1760,2044.0,1827.86
2022-04-03,2022,4,3,Sunday,True,False,,False,True,False,3371,283907,84.22,2878,2770,2707.33,1913.71
2022-04-04,2022,4,4,Monday,False,False,,False,False,False,1590,85507,53.78,3371,1397,2613.0,1941.29
2022-04-05,2022,4,5,Tuesday,False,False,,False,False,False,1439,88925,61.8,1590,1476,2133.33,1936.0
2022-04-06,2022,4,6,Wednesday,False,False,,False,False,False,1613,106126,65.79,1439,1020,1547.33,2020.71
2022-04-07,2022,4,7,Thursday,False,False,,False,False,False,1714,102605,59.86,1613,1381,1588.67,2068.29
2022-04-08,2022,4,8,Friday,False,False,,False,False,False,2086,124194,59.54,1714,1873,1804.33,2098.71
2022-04-09,2022,4,9,Saturday,True,False,,False,True,False,3380,267728,79.21,2086,2878,2393.33,2170.43
2022-04-10,2022,4,10,Sunday,True,False,,False,True,False,4027,392401,97.44,3380,3371,3164.33,2264.14
2022-04-11,2022,4,11,Monday,False,False,,False,False,False,2064,125962,61.03,4027,1590,3157.0,2331.86
2022-04-12,2022,4,12,Tuesday,False,False,,False,False,False,1557,91888,59.02,2064,1439,2549.33,2348.71
2022-04-13,2022,4,13,Wednesday,False,False,,False,False,False,1255,59681,47.55,1557,1613,1625.33,2297.57
2022-04-14,2022,4,14,Thursday,False,False,,False,False,False,1560,77509,49.69,1255,1714,1457.33,2275.57
2022-04-15,2022,4,15,Friday,False,False,,False,False,False,2083,104233,50.04,1560,2086,1632.67,2275.14
2022-04-16,2022,4,16,Saturday,True,False,,False,True,False,3208,253615,79.06,2083,3380,2283.67,2250.57
2022-04-17,2022,4,17,Sunday,True,False,,False,True,False,3440,330896,96.19,3208,4027,2910.33,2166.71
2022-04-18,2022,4,18,Monday,False,False,,False,False,False,1688,111888,66.28,3440,2064,2778.67,2113.0
2022-04-19,2022,4,19,Tuesday,False,False,,False,False,False,1599,97853,61.2,1688,1557,2242.33,2119.0
2022-04-20,2022,4,20,Wednesday,False,False,,False,False,False,1686,111566,66.17,1599,1255,1657.67,2180.57
2022-04-21,2022,4,21,Thursday,False,False,,False,False,False,1838,119209,64.86,1686,1560,1707.67,2220.29
2022-04-22,2022,4,22,Friday,False,False,,False,False,False,1651,96466,58.43,1838,2083,1725.0,2158.57
2022-04-23,2022,4,23,Saturday,True,False,,False,True,False,3263,314876,96.5,1651,3208,2250.67,2166.43
2022-04-24,2022,4,24,Sunday,True,False,,False,True,False,3199,335005,104.72,3263,3440,2704.33,2132.0
2022-04-25,2022,4,25,Monday,False,False,,False,False,False,1732,99396,57.39,3199,1688,2731.33,2138.29
2022-04-26,2022,4,26,Tuesday,False,False,,False,False,False,1727,92790,53.73,1732,1599,2219.33,2156.57
2022-04-27,2022,4,27,Wednesday,False,False,,False,False,False,1855,109808,59.2,1727,1686,1771.33,2180.71
2022-04-28,2022,4,28,Thursday,False,False,,False,False,False,1832,109291,59.66,1855,1838,1804.67,2179.86
2022-04-29,2022,4,29,Friday,False,False,,False,False,False,1825,95289,52.21,1832,1651,1837.33,2204.71
2022-04-30,2022,4,30,Saturday,True,False,,False,True,False,2571,207659,80.77,1825,3263,2076.0,2105.86
2022-05-01,2022,5,1,Sunday,True,False,,False,True,False,3000,276982,92.33,2571,3199,2465.33,2077.43
2022-05-02,2022,5,2,Monday,False,False,,False,False,False,1707,105610,61.87,3000,1732,2426.0,2073.86
2022-05-03,2022,5,3,Tuesday,False,False,,False,False,False,1853,124497,67.19,1707,1727,2186.67,2091.86
2022-05-04,2022,5,4,Wednesday,False,False,,False,False,False,1939,124823,64.37,1853,1855,1833.0,2103.86
2022-05-05,2022,5,5,Thursday,False,True,어린이날,False,True,False,4234,493800,116.63,1939,1832,2675.33,2447.0
2022-05-06,2022,5,6,Friday,False,False,,False,False,False,2203,160681,72.94,4234,1825,2792.0,2501.0
2022-05-07,2022,5,7,Saturday,True,False,,False,True,False,2686,233331,86.87,2203,2571,3041.0,2517.43
2022-05-08,2022,5,8,Sunday,True,False,,False,True,False,2071,181899,87.83,2686,3000,2320.0,2384.71
2022-05-09,2022,5,9,Monday,False,False,,False,False,False,2009,126596,63.01,2071,1707,2255.33,2427.86
2022-05-10,2022,5,10,Tuesday,False,False,,False,False,False,1710,106122,62.06,2009,1853,1930.0,2407.43
2022-05-11,2022,5,11,Wednesday,False,False,,False,False,False,1857,122697,66.07,1710,1939,1858.67,2395.71
2022-05-12,2022,5,12,Thursday,False,False,,False,False,False,1870,117244,62.7,1857,4234,1812.33,2058.0
2022-05-13,2022,5,13,Friday,False,False,,False,False,False,1854,111652,60.22,1870,2203,1860.33,2008.14
2022-05-14,2022,5,14,Saturday,True,False,,False,True,False,2936,249959,85.14,1854,2686,2220.0,2043.86
2022-05-15,2022,5,15,Sunday,True,False,,False,True,False,3542,338077,95.45,2936,2071,2777.33,2254.0
2022-05-16,2022,5,16,Monday,False,False,,False,False,False,1854,114175,61.58,3542,2009,2777.33,2231.86
2022-05-17,2022,5,17,Tuesday,False,False,,False,False,False,1911,131339,68.73,1854,1710,2435.67,2260.57
2022-05-18,2022,5,18,Wednesday,False,False,,False,False,False,1719,97654,56.81,1911,1857,1828.0,2240.86
2022-05-19,2022,5,19,Thursday,False,False,,False,False,False,2042,143566,70.31,1719,1870,1890.67,2265.43
2022-05-20,2022,5,20,Friday,False,False,,False,False,False,2189,141814,64.78,2042,1854,1983.33,2313.29
2022-05-21,2022,5,21,Saturday,True,False,,False,True,False,7059,413591,58.59,2189,2936,3763.33,2902.29
2022-05-22,2022,5,22,Sunday,True,False,,False,True,False,6410,399059,62.26,7059,3542,5219.33,3312.0
2022-05-23,2022,5,23,Monday,False,False,,False,False,False,1966,123456,62.8,6410,1854,5145.0,3328.0
2022-05-24,2022,5,24,Tuesday,False,False,,False,False,False,1808,111766,61.82,1966,1911,3394.67,3313.29
2022-05-25,2022,5,25,Wednesday,False,False,,False,False,False,1652,99535,60.25,1808,1719,1808.67,3303.71
2022-05-26,2022,5,26,Thursday,False,False,,False,False,False,1910,124110,64.98,1652,2042,1790.0,3284.86
2022-05-27,2022,5,27,Friday,False,False,,False,False,False,2447,137810,56.32,1910,2189,2003.0,3321.71
2022-05-28,2022,5,28,Saturday,True,False,,False,True,False,6869,389759,56.74,2447,7059,3742.0,3294.57
2022-05-29,2022,5,29,Sunday,True,False,,False,True,False,3060,308203,100.72,6869,6410,4125.33,2816.0
2022-05-30,2022,5,30,Monday,False,False,,False,False,False,1559,96063,61.62,3060,1966,3829.33,2757.86
2022-05-31,2022,5,31,Tuesday,False,False,,False,False,False,2028,112529,55.49,1559,1808,2215.67,2789.29
2022-06-01,2022,6,1,Wednesday,False,True,지방선거,False,True,False,3020,344335,114.02,2028,1652,2202.33,2984.71
2022-06-02,2022,6,2,Thursday,False,False,,False,False,False,1927,149036,77.34,3020,1910,2325.0,2987.14
2022-06-03,2022,6,3,Friday,False,False,,False,False,False,2003,120361,60.09,1927,2447,2316.67,2923.71
2022-06-04,2022,6,4,Saturday,True,False,,False,True,True,3062,314357,102.66,2003,6869,2330.67,2379.86
2022-06-05,2022,6,5,Sunday,True,False,,False,True,True,2693,301765,112.06,3062,3060,2586.0,2327.43
2022-06-06,2022,6,6,Monday,False,True,현충일,False,True,True,2874,255140,88.78,2693,1559,2876.33,2515.29
2022-06-07,2022,6,7,Tuesday,False,False,,False,False,False,1749,107593,61.52,2874,2028,2438.67,2475.43
2022-06-08,2022,6,8,Wednesday,False,False,,False,False,False,1867,121120,64.87,1749,3020,2163.33,2310.71
2022-06-09,2022,6,9,Thursday,False,False,,False,False,False,1584,101435,64.04,1867,1927,1733.33,2261.71
2022-06-10,2022,6,10,Friday,False,False,,False,False,False,1779,105704,59.42,1584,2003,1743.33,2229.71
2022-06-11,2022,6,11,Saturday,True,False,,False,True,False,2957,275073,93.02,1779,3062,2106.67,2214.71
2022-06-12,2022,6,12,Sunday,True,False,,False,True,False,2988,331115,110.81,2957,2693,2574.67,2256.86
2022-06-13,2022,6,13,Monday,False,False,,False,False,False,1723,100687,58.44,2988,2874,2556.0,2092.43
2022-06-14,2022,6,14,Tuesday,False,False,,False,False,False,1810,135272,74.74,1723,1749,2173.67,2101.14
2022-06-15,2022,6,15,Wednesday,False,False,,False,False,False,1546,91941,59.47,1810,1867,1693.0,2055.29
2022-06-16,2022,6,16,Thursday,False,False,,False,False,False,1946,128629,66.1,1546,1584,1767.33,2107.0
2022-06-17,2022,6,17,Friday,False,False,,False,False,False,2041,133164,65.24,1946,1779,1844.33,2144.43
2022-06-18,2022,6,18,Saturday,True,False,,False,True,False,2527,249817,98.86,2041,2957,2171.33,2083.0
2022-06-19,2022,6,19,Sunday,True,False,,False,True,False,2245,232355,103.5,2527,2988,2271.0,1976.86
2022-06-20,2022,6,20,Monday,False,False,,False,False,False,1772,117827,66.49,2245,1723,2181.33,1983.86
2022-06-21,2022,6,21,Tuesday,False,False,,False,False,False,1676,102710,61.28,1772,1810,1897.67,1964.71
2022-06-22,2022,6,22,Wednesday,False,False,,False,False,False,1726,115107,66.69,1676,1546,1724.67,1990.43
2022-06-23,2022,6,23,Thursday,False,False,,False,False,False,1100,57119,51.93,1726,1946,1500.67,1869.57
2022-06-24,2022,6,24,Friday,False,False,,False,False,False,1702,89956,52.85,1100,2041,1509.33,1821.14
2022-06-25,2022,6,25,Saturday,True,False,,False,True,False,2533,218309,86.19,1702,2527,1778.33,1822.0
2022-06-26,2022,6,26,Sunday,True,False,,False,True,False,2045,177607,86.85,2533,2245,2093.33,1793.43
2022-06-27,2022,6,27,Monday,False,False,,False,False,False,1286,59862,46.55,2045,1772,1954.67,1724.0
2022-06-28,2022,6,28,Tuesday,False,False,,False,False,False,1118,69701,62.34,1286,1676,1483.0,1644.29
2022-06-29,2022,6,29,Wednesday,False,False,,False,False,False,1129,64078,56.76,1118,1726,1177.67,1559.0
2022-06-30,2022,6,30,Thursday,False,False,,False,False,False,1227,47517,38.73,1129,1100,1158.0,1577.14
2022-07-01,2022,7,1,Friday,False,False,,False,False,False,1747,102111,58.45,1227,1702,1367.67,1583.57
2022-07-02,2022,7,2,Saturday,True,False,,False,True,False,2603,182839,70.24,1747,2533,1859.0,1593.57
2022-07-03,2022,7,3,Sunday,True,False,,False,True,False,2284,180885,79.2,2603,2045,2211.33,1627.71
2022-07-04,2022,7,4,Monday,False,False,,False,False,False,1583,92409,58.38,2284,1286,2156.67,1670.14
2022-07-05,2022,7,5,Tuesday,False,False,,False,False,False,1415,75531,53.38,1583,1118,1760.67,1712.57
2022-07-06,2022,7,6,Wednesday,False,False,,False,False,False,1362,74956,55.03,1415,1129,1453.33,1745.86
2022-07-07,2022,7,7,Thursday,False,False,,False,False,False,1195,57268,47.92,1362,1227,1324.0,1741.29
2022-07-08,2022,7,8,Friday,False,False,,False,False,False,1481,85497,57.73,1195,1747,1346.0,1703.29
2022-07-09,2022,7,9,Saturday,True,False,,False,True,False,2527,235514,93.2,1481,2603,1734.33,1692.43
2022-07-10,2022,7,10,Sunday,True,False,,False,True,False,2215,232374,104.91,2527,2284,2074.33,1682.57
2022-07-11,2022,7,11,Monday,False,False,,False,False,False,1371,85638,62.46,2215,1583,2037.67,1652.29
2022-07-12,2022,7,12,Tuesday,False,False,,False,False,False,1421,95546,67.24,1371,1415,1669.0,1653.14
2022-07-13,2022,7,13,Wednesday,False,False,,False,False,False,1349,66472,49.28,1421,1362,1380.33,1651.29
2022-07-14,2022,7,14,Thursday,False,False,,False,False,False,1513,84274,55.7,1349,1195,1427.67,1696.71
2022-07-15,2022,7,15,Friday,False,False,,False,False,False,1681,111457,66.3,1513,1481,1514.33,1725.29
2022-07-16,2022,7,16,Saturday,True,False,,False,True,False,2359,215464,91.34,1681,2527,1851.0,1701.29
2022-07-17,2022,7,17,Sunday,True,False,,False,True,False,2422,246742,101.88,2359,2215,2154.0,1730.86
2022-07-18,2022,7,18,Monday,False,False,,False,False,False,1616,90569,56.05,2422,1371,2132.33,1765.86
2022-07-19,2022,7,19,Tuesday,False,False,,False,False,False,1560,90366,57.93,1616,1421,1866.0,1785.71
2022-07-20,2022,7,20,Wednesday,False,False,,False,False,False,1332,90615,68.03,1560,1349,1502.67,1783.29
2022-07-21,2022,7,21,Thursday,False,False,,False,False,False,1593,88491,55.55,1332,1513,1495.0,1794.71
2022-07-22,2022,7,22,Friday,False,False,,False,False,False,1715,101956,59.45,1593,1681,1546.67,1799.57
2022-07-23,2022,7,23,Saturday,True,False,,False,True,False,1985,168261,84.77,1715,2359,1764.33,1746.14
2022-07-24,2022,7,24,Sunday,True,False,,False,True,False,1987,177842,89.5,1985,2422,1895.67,1684.0
2022-07-25,2022,7,25,Monday,False,False,,False,False,False,1772,112918,63.72,1987,1616,1914.67,1706.29
2022-07-26,2022,7,26,Tuesday,False,False,,False,False,False,1649,114657,69.53,1772,1560,1802.67,1719.0
2022-07-27,2022,7,27,Wednesday,False,False,,False,False,False,1626,126498,77.8,1649,1332,1682.33,1761.0
2022-07-28,2022,7,28,Thursday,False,False,,False,False,False,1779,145188,81.61,1626,1593,1684.67,1787.57
2022-07-29,2022,7,29,Friday,False,False,,False,False,False,1964,158509,80.71,1779,1715,1789.67,1823.14
2022-07-30,2022,7,30,Saturday,True,False,,False,True,False,2277,207552,91.15,1964,1985,2006.67,1864.86
2022-07-31,2022,7,31,Sunday,True,False,,False,True,False,1439,115812,80.48,2277,1987,1893.33,1786.57
2022-08-01,2022,8,1,Monday,False,False,,False,False,False,1675,133445,79.67,1439,1772,1797.0,1772.71
2022-08-02,2022,8,2,Tuesday,False,False,,False,False,False,1246,93830,75.3,1675,1649,1453.33,1715.14
2022-08-03,2022,8,3,Wednesday,False,False,,False,False,False,1466,69348,47.3,1246,1626,1462.33,1692.29
2022-08-04,2022,8,4,Thursday,False,False,,False,False,False,1744,142638,81.79,1466,1779,1485.33,1687.29
2022-08-05,2022,8,5,Friday,False,False,,False,False,False,1817,145172,79.9,1744,1964,1675.67,1666.29
2022-08-06,2022,8,6,Saturday,True,False,,False,True,False,2176,202004,92.83,1817,2277,1912.33,1651.86
2022-08-07,2022,8,7,Sunday,True,False,,False,True,False,2100,187700,89.38,2176,1439,2031.0,1746.29
2022-08-08,2022,8,8,Monday,False,False,,False,False,False,1151,47349,41.14,2100,1675,1809.0,1671.43
2022-08-09,2022,8,9,Tuesday,False,False,,False,False,False,756,43822,57.97,1151,1246,1335.67,1601.43
